날짜,총자산,수익금,수익률
2025-03-24,107473.45746743336,739.3697891235352,0.6927213275593376
2025-03-24,121984.45746743336,419.12056732177734,0.34476979870188035
2025-04-02,87273.86432268955,273.110369682312,0.31391724470552335
2025-04-02,101598.92452433445,267.8403625488281,0.2643220140832532
2025-04-02,115647.56472208835,197.56960678100586,0.171130026106697
2025-04-07,63509.804691178404,675.780122756958,1.0755003000342358
2025-04-09,86674.6767614364,7697.560779571533,9.746571122373076
2025-04-09,108421.98754100794,1674.1607513427734,1.5683323976623174
2025-04-11,79816.70101141243,875.3991651535034,1.10892415589798
2025-04-15,81113.49178093496,174.4601535797119,0.21554514561395988
2025-04-23,83056.98708812163,1802.860252380371,2.2187922295010702
2025-04-23,100076.64702502654,1547.5496892929077,1.5706524581461445
2025-04-24,90714.36725894378,2008.9994525909424,2.264800318484293
2025-05-02,98869.10376371651,1834.6903915405273,1.8907625941979607
2025-05-02,115920.17371477395,1238.0,1.0795051749533717
2025-05-02,132373.193667548,1171.3497648239136,0.8927845295317479
2025-05-07,99893.36967814305,798.0792388916016,0.8053654571816906
2025-05-08,101508.75016463139,736.8795852661133,0.7312353943909042
2025-05-09,103387.18782126559,519.2997798919678,0.5048220487263281
2025-05-12,115937.40400802063,3373.33944606781,2.9968173761273493
2025-05-12,135071.61307059694,751.6790771484375,0.5596184086757375
2025-05-13,119140.53666793274,651.8401184082031,0.5501285248215677
2025-05-14,119477.25634681153,-1145.6993865966797,-0.9498186971382282
2025-05-15,118873.79800945005,-234.5611743927002,-0.19693090896387633
2025-05-23,105074.6929552214,-2786.560546875,-2.5834676089879114
2025-05-27,115479.91611480713,1499.161319732666,1.3152758309312849
2025-05-27,132095.6069946289,797.160701751709,0.6071364317392948
2025-05-27,149765.98793029785,-1077.3385372161865,-0.7142102752873225
2025-05-28,114534.16611480713,-1237.948600769043,-1.0692977353055875
2025-05-29,115139.35932583128,-803.2387886047363,-0.6927900544474042
2025-05-30,111129.8473619461,-1690.1992835998535,-1.4981373735024788
2025-06-02,114013.00559268678,746.7895317077637,0.6593223978681475
2025-06-02,131301.70520244323,-99.30037879943848,-0.07557048620761353
2025-06-03,118106.11407023837,1370.5996265411377,1.1741068115155242
2025-06-03,136021.81332332065,1058.1985321044922,0.7840620849860069
2025-06-03,153626.4125893729,1247.398338317871,0.8186155714740979
2025-06-09,122153.74377840584,1208.199670791626,0.9989617060357355
2025-06-09,139914.28371256415,1557.6004028320312,1.1257861677307701
2025-06-09,158024.68364542548,1291.8298015594482,0.8242240027392992
2025-06-16,124102.51903280528,1594.0188884735107,1.3011496235734978
2025-06-23,124003.68863357815,-45.89959144592285,-0.03700100266569341
2025-06-24,133468.30502867015,1886.5206680297852,1.4337247949603684
2025-06-24,152532.50563596995,2219.4013595581055,1.4765188772076934
2025-06-24,171932.0062539509,1860.300121307373,1.0938328094718321
2025-06-24,190972.25686048777,2029.0605506896973,1.0738997700466422
2025-06-24,210180.15747236522,1789.920181274414,0.858927080530244
2025-07-02,137367.15403558186,992.940113067627,0.728099605129017
2025-07-02,156670.20347024372,685.2589988708496,0.43931098683476577
2025-07-02,175660.65291406086,685.2589988708496,0.39163163661914224
2025-07-02,194651.102357878,578.8489608764648,0.2982646672795361
2025-07-02,212391.15183831623,1026.0595207214355,0.4854441712540168
2025-07-08,138313.99558518274,1026.2011184692383,0.74748168433724
2025-07-10,139493.98133858273,650.4803695678711,0.46849896828302834
2025-07-17,140198.21096236366,583.8397827148438,0.41818029031093645
2025-07-18,140237.6920603071,467.1602096557617,0.33423369251748664
2025-07-21,140914.3826900346,86.96943855285645,0.061756043475393006
2025-07-22,136029.81179937636,-650.8708190917969,-0.47619810394761075
2025-07-24,132974.5777081081,-1153.9700527191162,-0.8603463408675911
2025-07-25,132852.1864286559,-998.1402130126953,-0.7457136923429568
2025-07-28,139225.59098851343,943.3591003417969,0.6821983471489584
2025-07-28,159036.15036999842,927.3587646484375,0.5865320677190339
2025-07-28,178819.82975232264,805.1988830566406,0.45232174407505804
2025-07-28,198495.9891380038,-304.0403690338135,-0.15293778868531321
2025-07-29,139626.20360803604,-206.99947357177734,-0.14803313448449773
2025-07-30,141224.6828180586,924.9306564331055,0.6592532361479757
2025-07-30,161021.05325568066,75.46041870117188,0.046885669480620784
2025-08-04,136512.0288114684,715.7600593566895,0.5270837453297544
2025-08-06,132479.19571425574,-2014.329574584961,-1.497714905055058
2025-08-07,136923.3054937363,788.8101787567139,0.5794344607012453
2025-08-07,156448.3054937363,-1406.790475845337,-0.8911910427753454
2025-08-08,139542.08105995995,909.1589508056641,0.6558030639286583
2025-08-08,159184.52036049706,-1290.1010360717773,-0.8039283874573836
2025-08-11,139233.52388539998,472.5008010864258,0.340514065537933
2025-08-12,146310.20013633458,1763.8195495605469,1.2202447009745023
2025-08-12,166974.20013633458,1669.4106674194336,1.009898547273102
2025-08-12,187386.20013633458,2250.0,1.2153214759420885
2025-08-12,208386.20013633458,2250.0,1.0915113398383656
2025-08-18,145178.4262744495,110.55989456176758,0.07621253232762487
2025-08-22,148689.23897090642,1566.600284576416,1.0648261195997553
2025-08-22,169166.93954005925,1209.4511184692383,0.7200935962041749
2025-08-22,189287.79009929387,871.2007141113281,0.46238004676452393
2025-08-26,149801.24236875263,471.6809558868408,0.31586576122241405
2025-08-26,170393.0227623531,281.66989517211914,0.16557971612396763
2025-08-27,150113.93574996677,172.79983520507812,0.1152451154587165
2025-08-28,150578.06979356494,249.90027236938477,0.16623648991757997
2025-09-04,147284.11116548264,597.9198150634766,0.4076183378673346
2025-09-04,168009.3108572551,318.79969596862793,0.19011194715841917
2025-09-05,149585.92749820434,627.2008972167969,0.4210568333447601
2025-09-05,170322.72809634887,316.92988204956055,0.18642298402673146
2025-09-10,154644.71404624663,1066.420057296753,0.6943820181864261
2025-09-10,176123.3143327304,1129.3603401184082,0.6453710624574426
2025-09-11,155412.50363517486,451.19956970214844,0.2911691873162813
2025-09-15,156986.0099532672,487.9005317687988,0.3117612944797499
2025-09-15,177896.0099532672,580.9999465942383,0.327665405524537
2025-09-15,198896.0099532672,372.3599510192871,0.18756452997669085
2025-09-16,157308.21282506667,326.87968826293945,0.20822838087256862
2025-09-18,161516.45837426864,2123.9000511169434,1.3324963683755917
2025-09-18,184055.2579653331,2117.1998977661133,1.163692698632543
2025-09-22,162359.5217464038,871.3799057006836,0.5395937409201473
2025-09-26,162120.79217534745,107.2712516784668,0.06621129586400788
2025-09-30,164128.31836534227,514.9598083496094,0.3147419091517699
2025-09-30,186007.83846116747,514.9598083496094,0.27761702340791533
2025-09-30,207887.35855699267,399.99961853027344,0.19278264496532885
2025-09-30,229662.3586523601,336.42057037353516,0.1466997467391853
2025-10-01,165336.0619290897,1238.2602806091309,0.7545867575128459
2025-10-06,167264.5146069118,1945.3197441101074,1.1767053098247466
2025-10-08,169456.49800105777,2223.8482818603516,1.329793126877105
2025-10-13,170955.16545768466,3150.270195007324,1.8773410573487588
2025-10-15,173365.1893448421,1999.949089050293,1.1670681207373377
2025-10-20,176453.2404303142,1058.850414276123,0.603696853804333
2025-10-20,199389.56134172168,900.1310691833496,0.45349068106418244
2025-10-23,177303.36487241474,1651.3192749023438,0.9401081947466543
2025-10-24,179405.35617490497,894.8705863952637,0.5012986119247128
2025-10-24,203089.21583982196,466.19881439208984,0.23008186396394462
2025-10-29,180577.57587047305,1176.120964050293,0.6555805049985615
2025-10-31,180733.29445977893,187.58970642089844,0.10390150609075036
2025-11-03,181079.4945096561,381.60145568847656,0.21118201725490326
2025-11-05,182389.59463725772,2192.3214111328125,1.216622966531644
2025-11-10,184319.14053550447,1796.7585525512695,0.9844045059192132
2025-11-10,209406.8200246402,1054.9504127502441,0.5063311477431742
2025-11-12,184777.12912183488,1058.2987251281738,0.5760425988141631
2025-11-19,177978.38028875075,1120.5604248046875,0.6335939375859755
2025-11-21,168984.7771697589,713.9200592041016,0.42426839172457087
2025-11-24,181549.11626573285,3109.8908042907715,1.7428291320188285
2025-11-26,191180.2569936343,1996.220302581787,1.0551737543489041
2025-11-26,217084.84608588894,1485.1990356445312,0.6888689550119779
2025-11-26,241852.92521796902,197.6688117980957,0.08179785316395377
2025-11-28,193380.66666923245,1211.7582778930664,0.630569371516333
2025-12-02,195975.86284375866,1439.218765258789,0.7398188511353327
2025-12-05,197963.25573955258,742.3600845336914,0.3764104620193168
2025-12-08,199440.77996774396,801.6209030151367,0.40355633138474944
2025-12-10,201974.10656514845,972.7803192138672,0.48396711473616083
2025-12-10,227941.05736318312,864.859920501709,0.3808677132353412
2025-12-10,253808.70815816603,501.8298568725586,0.19811142130758164
2025-12-18,188266.74318299975,1814.422477722168,0.973129468627102
2025-12-19,197193.76144777026,760.1397171020508,0.38697027036658965
2025-12-19,222976.7222021648,-3996.7201538085938,-1.7608756832177508
2025-12-22,199844.09645829882,1264.6387939453125,0.6368427071056125
